099de06fec8d816d	A	77.918	100.043	86.883	83.437	83.094	87.532	84.471	2.928	-6.553	15.572	3.061	
205cc5d66be6525a	N	77.221	91.253	87.470	77.967	86.762	98.912	84.066	18.685	-6.845	7.187	14.846	
3ecce83205a3fddc	N	74.286	90.277	81.635	80.373	70.108	79.804	77.372	26.648	-3.086	12.905	2.432	
472592c35a3007db	A	69.324	93.041	89.349	96.151	98.893	101.366	94.798	16.097	-25.474	-1.757	6.568	
98cab3f6172664f2	N	69.934	73.144	68.065	64.471	65.937	86.785	66.158	2.177	3.776	6.986	20.627	
1025974a1351e93b	N	84.123	63.452	56.909	56.303	56.235	67.426	56.482	0.092	27.641	6.970	10.944	
93857f059577c97c	A	79.467	79.708	72.097	72.720	72.543	92.008	72.453	0.069	7.013	7.255	19.554	
7a5c4b94cdfd2163	N	69.823	81.294	77.750	78.081	81.667	91.627	79.166	3.146	-9.343	2.128	12.461	
4a32c98afe3aa66c	N	70.539	75.931	61.492	67.370	61.153	71.511	63.338	8.147	7.201	12.593	8.173	
ea6a4f29bc0d9398	N	58.913	62.913	57.416	57.079	56.935	68.601	57.143	0.041	1.770	5.770	11.458	
91e09bd4546cb42e	A	118.791	119.066	112.402	112.715	111.576	130.449	112.231	0.231	6.560	6.835	18.218	
a167f7b1af392e44	A	62.939	63.940	56.725	56.531	56.477	68.177	56.578	0.011	6.361	7.362	11.599	
e9ba7d413199ef3f	A	70.120	64.556	57.265	56.761	56.342	68.973	56.789	0.142	13.331	7.767	12.184	
5e70852bac5e5bd4	N	54.536	60.702	56.432	56.368	56.257	69.908	56.352	0.005	-1.816	4.350	13.556	
1dd43bb52ad0fc55	A	52.865	63.844	56.527	56.468	56.247	67.914	56.414	0.015	-3.549	7.430	11.500	
a191babaa8b8298d	A	62.898	63.675	56.419	56.361	56.293	67.935	56.358	0.003	6.540	7.317	11.577	
2545961529282cce	A	58.690	63.788	56.604	56.393	56.357	68.074	56.451	0.012	2.239	7.337	11.623	
b6e65f7679dc9005	N	47.995	60.397	56.293	56.171	56.228	67.199	56.231	0.002	-8.236	4.167	10.968	
6704b5350b0d9eba	A	52.547	74.725	56.435	63.813	56.507	69.765	58.918	11.980	-6.371	15.807	10.847	
ee3a3d88f8073541	N	58.758	63.341	56.859	56.297	56.052	67.266	56.403	0.114	2.355	6.938	10.863	
0787ed40667377f8	A	63.230	63.881	61.996	56.533	56.486	68.724	58.338	6.690	4.892	5.543	10.386	
5d86a70f4e9bcfd9	A	53.002	64.622	56.699	56.496	56.437	69.598	56.544	0.013	-3.542	8.078	13.054	
ee77c41ccc93f699	N	48.217	60.796	56.351	56.292	56.303	67.509	56.315	0.001	-8.098	4.481	11.194	
513f4231ff719ff3	A	51.954	101.548	99.330	104.344	105.513	114.970	103.062	7.193	-51.109	-1.514	11.908	
13a48e7c22fb2d12	A	51.974	63.839	56.399	56.395	56.401	68.873	56.398	0.000	-4.424	7.441	12.475	
87a89c123effe511	A	52.142	63.760	56.430	56.383	56.404	67.909	56.406	0.000	-4.264	7.354	11.503	
c101235915961d9b	A	52.192	63.799	56.383	56.405	56.298	67.799	56.362	0.002	-4.170	7.437	11.437	
4d38d609cc52f109	A	63.713	65.905	56.506	67.476	56.273	71.454	60.085	27.323	3.628	5.820	11.369	
954bf5cadcec45ba	A	51.785	63.901	56.590	56.481	59.159	67.929	57.410	1.532	-5.625	6.491	10.519	
1da1476caa17d4a3	A	52.273	66.554	56.517	56.430	56.308	68.446	56.418	0.007	-4.145	10.136	12.028	
dff7ace8538a852e	A	55.857	64.356	56.471	61.244	56.348	68.219	58.021	5.196	-2.164	6.335	10.198	
213f6c8c890a0b9e	A	51.777	63.891	56.367	56.362	56.343	72.015	56.357	0.000	-4.580	7.534	15.658	
6451e41ca9ae2253	N	56.570	61.163	67.119	56.272	56.148	67.486	59.846	26.449	-3.276	1.317	7.640	
e4137bb23a5d878d	N	48.136	60.431	56.303	56.247	66.866	66.692	59.805	24.928	-11.669	0.626	6.887	
20554fa721979c38	N	48.309	60.822	56.445	56.168	56.230	70.077	56.281	0.014	-7.972	4.541	13.796	
ec87ddbde89226bc	N	58.747	60.253	56.239	56.168	66.380	67.186	59.596	23.014	-0.849	0.657	7.590	
67f773ef1c6cdf73	A	66.349	63.914	56.546	56.390	57.617	68.099	56.851	0.297	9.498	7.063	11.248	
666a6c5e1119376d	N	47.842	60.306	56.091	56.169	56.159	67.170	56.140	0.001	-8.298	4.166	11.030	
8c60c13b51b7dff6	N	47.817	60.518	56.133	56.156	56.057	66.867	56.115	0.002	-8.298	4.403	10.752	
fd2250926909e322	A	53.327	74.743	56.312	67.431	56.280	68.373	60.008	27.553	-6.681	14.735	8.365	
1b58639767e0849e	A	64.970	63.943	56.396	56.359	56.360	68.236	56.372	0.000	8.598	7.571	11.864	
eba27f1d1bdcd1bd	A	52.197	54.619	46.935	46.954	46.885	59.047	46.925	0.001	5.272	7.694	12.122	
3a5bda0fbd6fd218	N	59.092	51.071	56.903	46.677	46.766	58.264	50.115	23.038	8.977	0.956	8.149	
d2378fefd5a70064	N	47.877	51.280	48.238	46.766	46.744	58.399	47.249	0.489	0.628	4.031	11.150	
e7d762a89f4f834a	A	63.769	54.297	47.047	52.094	46.841	58.460	48.661	5.901	15.108	5.636	9.799	
6cf95cea9ef1bb59	N	47.865	51.085	46.800	46.779	46.758	58.076	46.779	0.000	1.086	4.306	11.297	
f83e670ee8edecbb	N	50.294	50.894	46.684	46.753	46.752	57.751	46.730	0.001	3.565	4.164	11.021	
3788cee14ad9c165	A	62.588	54.954	46.925	53.117	46.840	58.550	48.961	8.638	13.628	5.993	9.589	
c7adfd631332287c	A	65.046	54.596	47.079	46.907	46.855	62.511	46.947	0.009	18.099	7.649	15.564	
9df55eab990a4371	A	55.789	54.296	46.982	46.973	46.876	62.841	46.944	0.002	8.845	7.352	15.897	
ddc4028047a57b22	A	51.952	54.479	47.017	46.994	46.871	58.834	46.961	0.004	4.992	7.518	11.873	
af5c5936ff397e4b	A	51.775	54.520	47.021	46.995	47.051	60.350	47.022	0.001	4.753	7.498	13.328	
d48c7846cc69513e	N	48.078	52.394	46.720	46.849	46.938	58.148	46.836	0.008	1.242	5.558	11.312	
c6f4041a5ab27ac0	N	56.906	50.958	46.844	46.692	46.672	58.331	46.736	0.006	10.170	4.222	11.595	
85e1b1071af16382	A	53.222	54.286	47.062	46.946	46.938	58.838	46.982	0.003	6.240	7.304	11.856	
afe748a33b310c7e	A	62.896	62.552	46.992	46.996	47.038	59.124	47.009	0.000	15.887	15.543	12.115	
618849bad34beb4c	A	62.495	54.394	46.924	46.960	46.814	58.454	46.899	0.004	15.596	7.495	11.555	
c6c855f60eea5a2a	N	58.862	50.868	47.357	46.789	46.596	58.224	46.914	0.104	11.948	3.954	11.310	
e919a2989fe0a8c9	A	62.536	54.331	47.051	46.975	47.109	59.056	47.045	0.003	15.491	7.286	12.011	
b655348899b6797c	N	56.706	51.442	46.915	46.889	46.761	58.418	46.855	0.005	9.851	4.587	11.563	
7b0c7bde90beb915	A	56.167	54.634	47.195	47.036	46.934	62.440	47.055	0.012	9.112	7.579	15.385	
1bed05d2d5342dd4	A	63.552	54.400	47.130	46.874	47.003	58.515	47.002	0.011	16.550	7.398	11.513	
0a9298e454da9c78	N	47.895	51.023	55.097	46.792	46.785	57.745	49.558	15.340	-1.663	1.465	8.187	
bcfce4aad6951a81	N	58.851	51.070	46.835	46.854	50.933	58.501	48.207	3.715	10.644	2.863	10.294	
f5c02a3770ee1721	A	52.752	55.333	46.965	46.948	46.914	58.694	46.942	0.000	5.810	8.391	11.752	
15b7f14666b8cc0e	A	62.781	54.356	47.215	49.955	46.864	59.697	48.011	1.909	14.770	6.345	11.686	
2ec13f41c5c90986	N	47.821	50.905	46.810	46.860	50.831	57.632	48.167	3.549	-0.346	2.738	9.465	
f5ce5b5d97475763	A	63.236	54.371	46.977	46.881	46.983	62.891	46.947	0.002	16.289	7.424	15.944	
5a21cac25e9a53ce	N	60.273	51.120	56.910	46.705	46.773	58.036	50.129	22.989	10.144	0.991	7.906	
23cd4e729669db16	A	52.787	55.826	47.007	46.969	46.921	58.695	46.966	0.001	5.821	8.860	11.729	
9908d564669fc684	A	63.553	57.667	47.143	46.987	46.938	60.187	47.023	0.008	16.530	10.644	13.164	
ea6ee4a7c8f21596	N	47.954	50.935	47.091	46.975	49.889	58.003	47.985	1.815	-0.031	2.950	10.018	
0ade1c824bc89106	N	47.886	50.766	46.825	46.788	46.765	58.387	46.793	0.001	1.093	3.973	11.594	
2bc6e44522ca699e	A	58.491	54.392	47.049	46.950	46.879	62.658	46.959	0.005	11.532	7.433	15.699	
6d0f0783daf94666	A	62.638	54.708	47.046	46.930	56.842	58.727	50.273	21.580	12.365	4.435	8.454	
be16ca4e0a274755	N	52.292	50.827	46.698	46.778	46.637	57.888	46.704	0.003	5.588	4.123	11.184	
016090cc42fc71ea	A	51.713	54.218	46.965	53.041	46.807	58.507	48.938	8.423	2.775	5.280	9.569	
0f31f715bfa52ea6	A	64.145	54.075	46.956	47.000	46.884	58.297	46.947	0.002	17.198	7.128	11.350	
c78b2b59ac973840	A	51.938	54.748	47.125	46.906	46.768	58.322	46.933	0.022	5.005	7.815	11.389	
2186e2d812d671b9	A	62.808	56.520	46.970	46.890	46.883	58.628	46.914	0.002	15.894	9.606	11.714	
126ea2853800c41c	N	47.924	50.895	46.845	46.773	46.748	59.161	46.789	0.002	1.135	4.106	12.372	
ad01b7de6c2e0e02	A	52.205	57.759	47.062	54.131	46.922	58.919	49.372	11.329	2.833	8.387	9.547	
cd5efa91ba22766d	A	52.015	54.394	47.030	47.350	46.923	59.017	47.101	0.033	4.914	7.293	11.916	
7408067b8a1466fa	N	48.235	51.872	49.375	46.951	47.134	58.195	47.820	1.215	0.415	4.052	10.375	
2081c97742bcbdbc	N	61.008	51.528	46.670	46.783	46.852	58.388	46.768	0.006	14.240	4.760	11.620	
58c271908733ff76	N	59.311	59.031	47.028	46.875	46.718	58.384	46.874	0.016	12.437	12.157	11.510	
162b4cc6a7e62579	N	47.946	51.053	46.826	46.887	46.742	57.894	46.818	0.004	1.128	4.235	11.076	
10964ebd637b8f62	N	59.211	51.242	47.053	46.777	46.825	59.186	46.885	0.014	12.326	4.357	12.301	
00931322e79da101	N	59.100	54.628	48.065	46.864	47.351	58.168	47.427	0.243	11.673	7.201	10.741	
96c5a4ffef0b4789	N	48.190	51.115	57.887	46.793	48.352	57.994	51.011	24.046	-2.820	0.104	6.984	
74ab09e591eeb97a	N	47.994	51.560	46.841	52.791	61.446	59.559	53.693	35.957	-5.699	-2.133	5.866	
970740b870c54a54	A	55.704	59.018	47.199	47.192	46.990	59.124	47.127	0.009	8.577	11.891	11.997	
a7144d8a8da09473	A	52.572	59.224	65.069	47.125	47.193	59.877	53.129	71.282	-0.557	6.095	6.748	
492059044e748c1e	A	71.781	65.045	47.372	47.081	47.058	59.176	47.170	0.020	24.611	17.875	12.006	
9518d2710f219342	A	73.096	54.597	47.158	48.232	47.343	59.302	47.578	0.220	25.518	7.019	11.724	
09b320d50e659f14	A	69.767	79.623	69.524	67.021	65.468	94.498	67.338	2.792	2.429	12.285	27.160	
5835803c20d977ba	N	64.329	74.680	82.332	70.997	67.333	63.421	73.554	40.764	-9.225	1.126	-10.133	
c495de185b739d5d	N	68.738	70.646	58.423	57.880	58.738	66.706	58.347	0.126	10.391	12.299	8.359	
f616c193f1efb7c9	N	48.031	50.964	46.875	46.882	47.243	60.194	47.000	0.030	1.031	3.964	13.194	
5e386f68a443ba23	N	72.640	51.934	50.662	46.786	46.820	58.211	48.089	3.309	24.551	3.845	10.122	
bcaaee2bb0ddeaee	N	60.163	55.273	46.870	51.180	49.966	59.320	49.339	3.293	10.824	5.934	9.981	
2941542995c74ee7	A	64.623	54.815	47.348	47.111	46.848	58.374	47.102	0.042	17.521	7.713	11.272	
f13d1fa4ea1323c7	A	52.195	59.681	47.035	46.971	47.400	58.949	47.135	0.036	5.060	12.546	11.814	
7de83c56b36a9de5	A	52.143	54.989	52.262	47.158	47.281	72.692	48.900	5.653	3.243	6.089	23.792	
221cda38ab9853c8	N	58.972	54.022	47.727	48.981	49.538	62.491	48.749	0.574	10.223	5.273	13.742	
9fd7d39d3b89e223	A	69.983	58.659	48.110	49.749	47.203	65.595	48.354	1.110	21.629	10.305	17.241	
5b056e54a2843475	A	52.011	54.738	47.071	47.062	46.985	59.071	47.039	0.001	4.972	7.699	12.032	
1e81190a695a8292	N	66.185	57.160	56.737	53.069	51.572	62.399	53.793	4.708	12.392	3.367	8.606	
5e2a2d4094de2292	N	69.377	75.089	71.943	60.697	57.254	62.273	63.298	39.344	6.079	11.791	-1.025	
e94c3405abd6fb68	A	69.227	64.222	47.233	47.091	47.614	58.711	47.313	0.049	21.914	16.909	11.398	
23ffcd34b65c01bd	A	70.650	73.924	72.660	88.900	107.484	106.122	89.681	202.423	-19.031	-15.757	16.441	
37da80e9f826fed7	A	63.522	64.760	58.112	56.395	47.156	59.647	53.888	23.149	9.634	10.872	5.759	
ee3bbbe2111d59f2	N	59.875	61.000	56.295	57.875	59.247	67.201	57.806	1.455	2.069	3.194	9.395	
0abb55df3f404362	N	48.046	60.720	56.512	56.270	56.251	67.801	56.344	0.014	-8.299	4.376	11.457	
9d829082af6275c5	A	52.738	63.765	57.181	56.611	56.388	71.799	56.727	0.111	-3.989	7.038	15.072	
6c1013017a823dfa	N	49.970	60.819	56.304	56.606	56.326	67.896	56.412	0.019	-6.442	4.407	11.484	
c0705b2dd2d9d440	N	66.891	67.514	56.398	59.354	61.022	69.308	58.925	3.656	7.966	8.590	10.383	
1e72e8deb70bd959	N	48.746	62.311	57.008	56.257	56.157	71.293	56.474	0.144	-7.728	5.837	14.819	
7835a0de0e9dcab2	N	60.914	61.256	56.460	56.270	56.432	67.986	56.387	0.007	4.527	4.869	11.599	
1636784b9df0444f	N	58.893	60.474	59.968	59.582	65.653	56.258	61.734	7.703	-2.841	-1.260	-5.476	
b42a1dbde4568ad0	N	59.319	61.322	59.779	56.427	56.647	68.074	57.618	2.344	1.701	3.704	10.456	
62fb6dd099465c03	N	48.193	68.361	65.606	56.345	56.241	67.240	59.397	19.275	-11.204	8.964	7.843	
66beb1f5254867ed	N	48.331	68.048	66.069	63.439	62.860	79.286	64.123	1.950	-15.792	3.925	15.163	
abf00b9decbccb92	A	56.906	72.563	57.567	65.215	59.552	80.960	60.778	10.500	-3.872	11.785	20.182	
74179aa137921b39	N	50.934	69.232	50.268	48.169	52.859	60.884	50.432	3.679	0.502	18.800	10.452	
3be0eef2728453ed	A	94.484	85.490	73.033	84.383	84.796	89.664	80.737	29.707	13.747	4.753	8.927	
2ce6f9b41209fac9	N	78.986	87.053	83.000	81.844	89.465	103.975	84.770	11.246	-5.784	2.283	19.205	
0d87a0264bc957aa	A	71.569	75.373	76.521	75.661	78.864	67.400	77.015	1.832	-5.446	-1.642	-9.615	
c99c84519e604366	A	52.702	65.304	47.130	47.366	47.180	71.261	47.225	0.010	5.477	18.078	24.036	
90abc109cd988df8	N	58.052	57.742	50.884	48.899	56.451	66.120	52.078	10.218	5.974	5.664	14.042	
41e8ede6dffa3a3a	A	53.972	54.930	47.358	53.296	47.252	59.630	49.302	7.978	4.670	5.628	10.328	
1e8836f1243dd146	N	79.934	75.141	62.986	65.589	61.745	72.356	63.440	2.566	16.494	11.701	8.916	
8b5a7e6073f03bca	A	53.651	54.478	47.090	48.985	46.892	58.970	47.656	0.890	5.995	6.823	11.314	
4aa860c4c637e227	N	58.738	51.041	46.879	47.789	49.529	63.314	48.066	1.209	10.672	2.975	15.248	
fdf636fa34658e95	A	95.542	56.369	52.145	54.532	48.394	59.286	51.690	6.383	43.852	4.679	7.596	
ccd2958481d2b3e6	N	59.775	51.627	46.949	46.994	48.260	60.773	47.401	0.369	12.374	4.226	13.372	
e15bb91165a2aebc	A	58.559	61.853	49.779	57.642	47.661	66.811	51.694	18.437	6.865	10.159	15.117	
b051b4c312ad5e44	N	109.128	52.365	52.157	47.166	47.067	59.513	48.797	5.647	60.331	3.568	10.716	
3014bc71ba4442eb	N	48.575	54.583	48.664	47.372	47.041	59.677	47.692	0.490	0.883	6.891	11.985	
ad9084d56f59f7de	A	57.985	54.555	47.217	48.305	47.581	59.681	47.701	0.205	10.284	6.854	11.980	
be9750d6407c5fed	N	60.795	51.375	47.082	46.960	46.968	58.676	47.003	0.003	13.792	4.372	11.673	
f9424047f76aa7f6	A	72.124	54.916	47.876	47.589	54.965	59.190	50.143	11.639	21.981	4.773	9.047	
215b3dcdfad84894	A	59.086	55.002	47.278	47.076	47.038	68.842	47.131	0.011	11.955	7.871	21.711	
8a11f4603fc5585c	N	50.713	58.295	49.130	48.676	46.953	58.787	48.253	0.879	2.460	10.042	10.534	
e080d6549014a155	N	60.534	51.171	50.413	56.754	50.026	67.855	52.398	9.514	8.136	-1.227	15.457	
4f220530bf617f90	A	84.851	83.648	82.818	70.610	58.430	79.564	70.619	99.130	14.231	13.029	8.945	
7ee395abcb66a7b2	N	55.345	52.180	46.913	49.502	49.982	59.726	48.799	1.817	6.546	3.381	10.927	
860f2a9911fa5e05	N	61.098	55.482	47.394	47.298	46.771	58.218	47.154	0.075	13.944	8.328	11.064	
e48f6488c0f574b2	N	48.293	53.963	47.804	46.903	46.695	62.051	47.134	0.232	1.159	6.829	14.917	
0dd6773b89ad42e2	A	76.267	54.475	52.494	47.069	47.082	60.834	48.882	6.525	27.385	5.593	11.952	
c1484a5a475132d7	A	66.517	70.876	57.105	54.885	55.369	70.331	55.786	0.908	10.731	15.090	14.545	
ae1829602d91789e	N	48.244	51.030	46.868	46.762	46.835	58.275	46.822	0.002	1.422	4.208	11.453	
078492897d23f9f5	A	57.825	76.302	69.223	83.123	81.883	90.705	78.076	39.447	-20.251	-1.774	12.629	
ac8993829b37ff0f	N	62.314	53.547	47.881	47.599	47.949	59.553	47.810	0.023	14.504	5.738	11.744	
aa9065895ca66bff	N	51.411	53.765	52.419	46.763	47.059	63.891	48.747	6.756	2.664	5.018	15.144	
40b6da9d0234b265	N	67.978	65.591	52.509	55.866	48.067	64.392	52.147	10.203	15.831	13.444	12.245	
db35ad8824472c82	A	100.532	103.745	80.220	78.005	86.993	89.556	81.739	14.618	18.793	22.006	7.817	
b1280cc2edc8e955	A	93.839	84.536	69.886	75.074	80.264	91.331	75.075	17.951	18.764	9.461	16.256	
06a2d53ee046cfc5	N	60.316	51.514	51.871	46.868	48.231	59.621	48.990	4.460	11.326	2.524	10.631	
783be2143c5294b5	N	58.214	54.071	49.117	47.278	49.634	61.898	48.676	1.022	9.538	5.395	13.222	
f6c2be319a4c66db	N	49.453	52.225	51.586	46.988	47.053	58.815	48.542	4.633	0.911	3.683	10.273	
e4feacaac8ce9d24	N	48.109	50.811	47.284	46.875	46.819	59.404	46.993	0.043	1.116	3.818	12.411	
e67484939ab7badb	N	67.601	63.271	77.288	64.164	74.289	80.005	71.914	31.528	-4.313	-8.643	8.092	
64c5d53f2b3de17b	N	58.764	54.238	51.520	53.580	48.639	58.597	51.246	4.107	7.518	2.992	7.351	
006891494d70ec4e	N	48.377	51.051	46.943	47.080	46.869	57.895	46.964	0.008	1.413	4.087	10.931	
d7439ef8313ea861	A	53.695	54.488	49.091	51.783	51.357	62.663	50.744	1.396	2.952	3.744	11.919	
459afa384bfc30f0	A	52.295	54.517	46.990	47.166	47.081	58.576	47.079	0.005	5.216	7.438	11.497	
db00d82f0909bc6f	A	53.866	56.639	49.523	52.605	59.209	61.261	53.779	16.325	0.087	2.860	7.482	
72202f17c4f86595	N	59.094	53.971	47.229	47.124	46.754	58.741	47.036	0.042	12.059	6.935	11.705	
5031e7604ec9f382	N	66.275	52.262	47.849	49.462	47.243	61.306	48.185	0.877	18.090	4.077	13.121	
9c46f4a889e5b555	N	48.613	51.404	46.953	46.959	46.841	59.900	46.918	0.003	1.695	4.486	12.982	
62bb5e09b8a53b7e	N	67.520	154.769	152.397	156.772	155.458	173.886	154.876	3.360	-87.356	-0.107	19.010	
